id	length
ENSG00000227393	845
ENSG00000227397	190
ENSG00000227399	483
ENSG00000227400	984
ENSG00000227407	529
ENSG00000227413	355
ENSG00000227416	429
ENSG00000227417	643
ENSG00000227433	367
ENSG00000227444	750
ENSG00000227455	4383
ENSG00000227459	348
ENSG00000227463	2966
ENSG00000227475	187
ENSG00000227479	429
ENSG00000227481	577
ENSG00000227482	1223
ENSG00000227484	531
ENSG00000227485	359
ENSG00000227486	14701
ENSG00000227489	653
ENSG00000227493	936
ENSG00000227496	3547
ENSG00000227498	574
ENSG00000227499	253
ENSG00000227511	862
ENSG00000227512	864
ENSG00000227514	521
ENSG00000227516	403
ENSG00000227519	473
ENSG00000227527	661
ENSG00000227531	744
ENSG00000227532	193
ENSG00000227535	254
ENSG00000227537	335
ENSG00000227545	906
ENSG00000227549	1104
ENSG00000227554	364
ENSG00000227556	107
ENSG00000227562	585
ENSG00000227573	607
ENSG00000227574	476
ENSG00000227579	2742
ENSG00000227585	858
ENSG00000227598	385
ENSG00000227602	330
ENSG00000227606	500
ENSG00000227615	399
ENSG00000227616	329
ENSG00000227619	3770
ENSG00000227623	235
ENSG00000227625	208
ENSG00000227627	3432
ENSG00000227632	618
ENSG00000227658	381
ENSG00000227667	243
ENSG00000227673	157
ENSG00000227678	3359
ENSG00000227679	397
ENSG00000227680	549
ENSG00000227681	1267
ENSG00000227683	535
ENSG00000227687	230
ENSG00000227698	447
ENSG00000227700	517
ENSG00000227704	1682
ENSG00000227705	485
ENSG00000227706	5438
ENSG00000227709	1060
ENSG00000227710	346
ENSG00000227711	772
ENSG00000227712	4907
ENSG00000227713	1478
ENSG00000227716	861
ENSG00000227718	832
ENSG00000227719	524
ENSG00000227722	1678
ENSG00000227723	370
ENSG00000227726	206
ENSG00000227728	1371
ENSG00000227733	16052
ENSG00000227734	303
ENSG00000227741	1578
ENSG00000227743	655
ENSG00000227745	651
ENSG00000227747	790
ENSG00000227748	1314
ENSG00000227753	308
ENSG00000227755	795
ENSG00000227757	682
ENSG00000227760	283
ENSG00000227766	993
ENSG00000227769	3813
ENSG00000227775	2759
ENSG00000227782	802
ENSG00000227785	332
ENSG00000227803	380
ENSG00000227809	2556
ENSG00000227813	490
ENSG00000227815	795
ENSG00000227818	453
ENSG00000227824	478
ENSG00000227834	893
ENSG00000227836	362
ENSG00000227838	819
ENSG00000227842	330
ENSG00000227845	442
ENSG00000227851	427
ENSG00000227854	156
ENSG00000227857	339
ENSG00000227863	2007
ENSG00000227878	652
ENSG00000227880	770
ENSG00000227885	5473
ENSG00000227907	452
ENSG00000227910	876
ENSG00000227912	2503
ENSG00000227914	1207
ENSG00000227917	2451
ENSG00000227919	108
ENSG00000227920	1147
ENSG00000227923	333
ENSG00000227930	499
ENSG00000227933	574
ENSG00000227934	573
ENSG00000227935	708
ENSG00000227938	849
ENSG00000227948	565
ENSG00000227950	286
ENSG00000227958	527
ENSG00000227960	343
ENSG00000227962	282
ENSG00000227965	265
ENSG00000227971	140
ENSG00000227979	225
ENSG00000227981	228
ENSG00000227987	541
ENSG00000227992	347
ENSG00000227994	214
ENSG00000228005	767
ENSG00000228007	321
ENSG00000228008	921
ENSG00000228010	3490
ENSG00000228015	156
ENSG00000228019	378
ENSG00000228021	4558
ENSG00000228027	244
ENSG00000228028	429
ENSG00000228030	432
ENSG00000228031	2240
ENSG00000228033	839
ENSG00000228037	626
ENSG00000228039	254
ENSG00000228040	156
ENSG00000228044	2441
ENSG00000228048	436
ENSG00000228053	478
ENSG00000228061	6605
ENSG00000228064	657
ENSG00000228072	395
ENSG00000228073	397
ENSG00000228076	744
ENSG00000228079	560
ENSG00000228081	362
ENSG00000228084	1576
ENSG00000228085	155
ENSG00000228086	592
ENSG00000228095	315
ENSG00000228098	228
ENSG00000228107	596
ENSG00000228112	355
ENSG00000228113	4838
ENSG00000228115	403
ENSG00000228120	1052
ENSG00000228123	1017
ENSG00000228132	335
ENSG00000228133	2061
ENSG00000228136	347
ENSG00000228137	390
ENSG00000228141	2820
ENSG00000228142	565
ENSG00000228143	581
ENSG00000228144	984
ENSG00000228150	440
ENSG00000228151	3120
ENSG00000228153	445
ENSG00000228154	503
ENSG00000228156	370
ENSG00000228157	3097
ENSG00000228160	610
ENSG00000228161	162
ENSG00000228162	1534
ENSG00000228165	75
ENSG00000228167	442
ENSG00000228170	695
ENSG00000228171	249
ENSG00000228172	2793
ENSG00000228173	953
ENSG00000228174	1408
ENSG00000228176	498
ENSG00000228181	243
ENSG00000228187	571
ENSG00000228191	151
ENSG00000228194	265
ENSG00000228201	389
ENSG00000228204	911
ENSG00000228205	732
ENSG00000228207	625
ENSG00000228216	295
ENSG00000228222	462
ENSG00000228226	427
ENSG00000228229	384
ENSG00000228235	415
ENSG00000228238	1021
ENSG00000228239	399
ENSG00000228251	529
ENSG00000228255	347
ENSG00000228257	721
ENSG00000228259	951
ENSG00000228272	646
ENSG00000228274	4458
ENSG00000228280	434
ENSG00000228286	1433
ENSG00000228289	353
ENSG00000228292	257
ENSG00000228302	2510
ENSG00000228303	1591
ENSG00000228318	1116
ENSG00000228327	7026
ENSG00000228330	793
ENSG00000228334	4882
ENSG00000228335	607
ENSG00000228341	280
ENSG00000228343	450
ENSG00000228345	1031
ENSG00000228351	1319
ENSG00000228352	635
ENSG00000228353	313
ENSG00000228354	751
ENSG00000228355	330
ENSG00000228360	275
ENSG00000228361	470
ENSG00000228365	484
ENSG00000228366	492
ENSG00000228367	991
ENSG00000228368	459
ENSG00000228373	260
ENSG00000228379	448
ENSG00000228384	477
ENSG00000228386	603
ENSG00000228391	578
ENSG00000228392	3732
ENSG00000228395	3007
ENSG00000228399	343
ENSG00000228401	1712
ENSG00000228403	273
ENSG00000228404	557
ENSG00000228407	340
ENSG00000228408	2853
ENSG00000228413	344
ENSG00000228417	470
ENSG00000228421	588
ENSG00000228423	353
ENSG00000228426	462
ENSG00000228427	967
ENSG00000228429	787
ENSG00000228430	4429
ENSG00000228434	1866
ENSG00000228438	144
ENSG00000228444	865
ENSG00000228463	8224
ENSG00000228464	650
ENSG00000228467	891
ENSG00000228470	518
ENSG00000228471	129
ENSG00000228477	725
ENSG00000228478	539
ENSG00000228480	1500
ENSG00000228484	3038
ENSG00000228487	649
ENSG00000228488	236
ENSG00000228496	1197
ENSG00000228503	456
ENSG00000228505	346
ENSG00000228509	5773
ENSG00000228510	1734
ENSG00000228513	1090
ENSG00000228521	367
ENSG00000228522	873
ENSG00000228525	199
ENSG00000228527	328
ENSG00000228528	1634
ENSG00000228530	251
ENSG00000228538	1540
ENSG00000228539	823
ENSG00000228540	557
ENSG00000228541	4328
ENSG00000228543	1715
ENSG00000228549	3293
ENSG00000228550	400
ENSG00000228553	384
ENSG00000228554	731
ENSG00000228559	1776
ENSG00000228560	1063
ENSG00000228561	587
ENSG00000228563	646
ENSG00000228566	2942
ENSG00000228572	259
ENSG00000228573	411
ENSG00000228577	440
ENSG00000228585	395
ENSG00000228586	510
ENSG00000228587	601
ENSG00000228596	422
ENSG00000228604	1110
ENSG00000228613	786
ENSG00000228618	391
ENSG00000228620	556
ENSG00000228622	437
ENSG00000228625	814
ENSG00000228626	285
ENSG00000228627	965
ENSG00000228629	434
ENSG00000228634	517
ENSG00000228643	922
ENSG00000228648	205
ENSG00000228650	785
ENSG00000228655	3362
ENSG00000228658	391
ENSG00000228664	511
ENSG00000228665	253
ENSG00000228667	268
ENSG00000228675	273
ENSG00000228679	835
ENSG00000228680	1205
ENSG00000228681	824
ENSG00000228683	579
ENSG00000228685	196
ENSG00000228686	629
ENSG00000228687	378
ENSG00000228689	2211
ENSG00000228692	602
ENSG00000228697	6035
ENSG00000228700	292
ENSG00000228702	345
ENSG00000228703	688
ENSG00000228707	509
ENSG00000228708	461
ENSG00000228711	377
ENSG00000228714	2988
ENSG00000228719	372
ENSG00000228721	166
ENSG00000228729	821
ENSG00000228734	859
ENSG00000228735	757
ENSG00000228737	621
ENSG00000228739	499
ENSG00000228748	3532
ENSG00000228751	1066
ENSG00000228757	141
ENSG00000228770	264
ENSG00000228771	306
ENSG00000228772	743
ENSG00000228776	454
ENSG00000228778	731
ENSG00000228779	801
ENSG00000228780	234
ENSG00000228781	480
ENSG00000228790	284
ENSG00000228792	793
ENSG00000228793	16186
ENSG00000228800	541
ENSG00000228802	429
ENSG00000228804	717
ENSG00000228806	252
ENSG00000228809	1700
ENSG00000228814	415
ENSG00000228818	2720
ENSG00000228826	544
ENSG00000228827	154
ENSG00000228829	370
ENSG00000228830	693
ENSG00000228833	99
ENSG00000228835	1661
ENSG00000228838	675
ENSG00000228843	696
ENSG00000228844	454
ENSG00000228852	1418
ENSG00000228855	298
ENSG00000228860	389
ENSG00000228862	6525
ENSG00000228863	4121
ENSG00000228873	197
ENSG00000228874	361
ENSG00000228876	5374
ENSG00000228877	428
ENSG00000228886	310
ENSG00000228897	739
ENSG00000228919	1296
ENSG00000228922	597
ENSG00000228923	480
ENSG00000228925	1835
ENSG00000228933	6812
ENSG00000228935	2043
ENSG00000228940	921
ENSG00000228943	235
ENSG00000228944	527
ENSG00000228950	308
ENSG00000228953	180
ENSG00000228957	821
ENSG00000228959	417
ENSG00000228968	529
ENSG00000228973	271
ENSG00000228974	313
ENSG00000228981	843
ENSG00000228982	321
ENSG00000228984	1129
ENSG00000228988	457
ENSG00000228997	439
ENSG00000228998	588
ENSG00000228999	7106
ENSG00000229002	264
ENSG00000229010	818
ENSG00000229012	466
ENSG00000229013	126
ENSG00000229015	405
ENSG00000229016	711
ENSG00000229019	905
ENSG00000229021	4109
ENSG00000229025	516
ENSG00000229030	230
ENSG00000229032	342
ENSG00000229042	2133
ENSG00000229044	439
ENSG00000229047	562
ENSG00000229052	3403
ENSG00000229060	1026
ENSG00000229064	151
ENSG00000229065	529
ENSG00000229066	1575
ENSG00000229067	151
ENSG00000229079	787
ENSG00000229090	1370
ENSG00000229110	1012
ENSG00000229112	280
ENSG00000229115	246
ENSG00000229116	3052
ENSG00000229118	617
ENSG00000229131	466
ENSG00000229143	432
ENSG00000229151	2475
ENSG00000229156	378
ENSG00000229160	351
ENSG00000229167	813
ENSG00000229169	238
ENSG00000229172	2866
ENSG00000229177	327
ENSG00000229178	1684
ENSG00000229188	401
ENSG00000229190	557
ENSG00000229191	3508
ENSG00000229192	530
ENSG00000229195	372
ENSG00000229203	562
ENSG00000229206	433
ENSG00000229209	638
ENSG00000229212	2972
ENSG00000229213	154
ENSG00000229220	749
ENSG00000229224	975
ENSG00000229225	157
ENSG00000229227	2755
ENSG00000229229	577
ENSG00000229233	432
ENSG00000229239	1186
ENSG00000229242	800
ENSG00000229247	238
ENSG00000229255	967
ENSG00000229257	301
ENSG00000229261	1933
ENSG00000229262	400
ENSG00000229263	547
ENSG00000229269	217
ENSG00000229271	1483
ENSG00000229272	3105
ENSG00000229273	458
ENSG00000229275	668
ENSG00000229278	1039
ENSG00000229282	1032
ENSG00000229283	476
ENSG00000229286	121
ENSG00000229288	2090
ENSG00000229289	469
ENSG00000229294	512
ENSG00000229297	371
ENSG00000229301	528
ENSG00000229305	1075
ENSG00000229306	323
ENSG00000229308	559
ENSG00000229309	382
ENSG00000229311	3614
ENSG00000229312	442
ENSG00000229313	577
ENSG00000229321	5548
ENSG00000229322	951
ENSG00000229330	484
ENSG00000229337	2702
ENSG00000229339	514
ENSG00000229345	1022
ENSG00000229347	1048
ENSG00000229365	589
ENSG00000229368	527
ENSG00000229369	589
ENSG00000229370	455
ENSG00000229379	328
ENSG00000229382	379
ENSG00000229389	693
ENSG00000229393	514
ENSG00000229395	565
ENSG00000229398	725
ENSG00000229399	445
ENSG00000229402	561
ENSG00000229403	588
ENSG00000229405	658
ENSG00000229407	601
ENSG00000229409	162
ENSG00000229413	330
ENSG00000229418	1924
ENSG00000229422	1164
ENSG00000229424	587
ENSG00000229425	21284
ENSG00000229434	495
ENSG00000229436	255
ENSG00000229440	217
ENSG00000229447	437
ENSG00000229454	429
ENSG00000229458	527
ENSG00000229459	524
ENSG00000229486	1401
ENSG00000229491	1725
ENSG00000229492	1132
ENSG00000229494	1393
ENSG00000229495	2632
ENSG00000229497	310
ENSG00000229498	1711
ENSG00000229502	1019
ENSG00000229505	736
ENSG00000229509	112
ENSG00000229512	252
ENSG00000229519	401
ENSG00000229528	471
ENSG00000229530	913
ENSG00000229532	712
ENSG00000229533	1526
ENSG00000229543	520
ENSG00000229550	607
ENSG00000229559	943
ENSG00000229567	169
ENSG00000229569	2018
ENSG00000229587	670
ENSG00000229588	2627
ENSG00000229591	673
ENSG00000229594	307
ENSG00000229595	495
ENSG00000229600	484
ENSG00000229601	253
ENSG00000229603	538
ENSG00000229607	444
ENSG00000229616	199
ENSG00000229618	13329
ENSG00000229625	464
ENSG00000229628	532
ENSG00000229629	95
ENSG00000229635	512
ENSG00000229642	467
ENSG00000229646	146
ENSG00000229652	287
ENSG00000229657	562
ENSG00000229660	565
ENSG00000229662	530
ENSG00000229664	480
ENSG00000229668	351
ENSG00000229672	2496
ENSG00000229673	147
ENSG00000229677	551
ENSG00000229679	457
ENSG00000229682	361
ENSG00000229687	286
ENSG00000229689	6066
ENSG00000229695	1158
ENSG00000229699	2254
ENSG00000229700	486
ENSG00000229711	636
ENSG00000229717	2475
ENSG00000229720	934
ENSG00000229721	623
ENSG00000229722	479
ENSG00000229725	605
ENSG00000229727	9787
ENSG00000229728	480
ENSG00000229730	337
ENSG00000229731	1018
ENSG00000229732	476
ENSG00000229733	235
ENSG00000229738	459
ENSG00000229740	1716
ENSG00000229742	474
ENSG00000229747	728
ENSG00000229750	497
ENSG00000229751	570
ENSG00000229755	500
ENSG00000229762	633
ENSG00000229765	482
ENSG00000229770	2016
ENSG00000229771	1669
ENSG00000229774	592
ENSG00000229779	306
ENSG00000229791	1059
ENSG00000229797	1657
ENSG00000229808	1364
ENSG00000229817	2992
ENSG00000229820	394
ENSG00000229821	771
ENSG00000229826	207
ENSG00000229827	376
ENSG00000229830	183
ENSG00000229831	359
ENSG00000229832	496
ENSG00000229834	368
ENSG00000229836	306
ENSG00000229839	1836
ENSG00000229846	793
ENSG00000229848	957
ENSG00000229853	860
ENSG00000229854	662
ENSG00000229855	6863
ENSG00000229857	732
ENSG00000229858	352
ENSG00000229863	582
ENSG00000229878	196
ENSG00000229881	448
ENSG00000229882	461
ENSG00000229885	130
ENSG00000229886	306
ENSG00000229892	348
ENSG00000229896	855
ENSG00000229899	374
ENSG00000229905	456
ENSG00000229911	680
ENSG00000229912	600
ENSG00000229913	1824
ENSG00000229914	499
ENSG00000229915	452
ENSG00000229923	334
ENSG00000229925	288
ENSG00000229930	246
ENSG00000229939	287
ENSG00000229943	339
ENSG00000229949	368
ENSG00000229953	758
ENSG00000229955	541
ENSG00000229957	2137
ENSG00000229960	468
ENSG00000229961	5817
ENSG00000229962	1431
ENSG00000229964	406
ENSG00000229968	1433
ENSG00000229969	234
ENSG00000229970	1853
ENSG00000229971	405
ENSG00000229976	2465
ENSG00000229977	416
ENSG00000229983	510
ENSG00000229985	527
ENSG00000229986	487
ENSG00000229990	866
ENSG00000229996	428
ENSG00000230000	2914
ENSG00000230001	635
ENSG00000230003	216
ENSG00000230010	3235
ENSG00000230015	1282
ENSG00000230021	5495
ENSG00000230025	558
ENSG00000230026	1388
ENSG00000230027	1312
ENSG00000230030	224
ENSG00000230033	531
ENSG00000230051	1402
ENSG00000230053	368
ENSG00000230063	650
ENSG00000230064	476
ENSG00000230065	374
ENSG00000230073	727
ENSG00000230074	1857
ENSG00000230080	1207
ENSG00000230083	238
ENSG00000230087	887
ENSG00000230090	1115
ENSG00000230092	872
ENSG00000230096	691
ENSG00000230100	270
ENSG00000230104	687
ENSG00000230105	713
ENSG00000230107	572
ENSG00000230112	186
ENSG00000230113	545
ENSG00000230118	258
ENSG00000230119	96
ENSG00000230120	562
ENSG00000230121	714
ENSG00000230132	392
ENSG00000230137	482
ENSG00000230147	461
ENSG00000230149	527
ENSG00000230159	512
ENSG00000230160	349
ENSG00000230161	422
ENSG00000230163	720
ENSG00000230172	1147
ENSG00000230175	470
ENSG00000230186	494
ENSG00000230187	297
ENSG00000230188	473
ENSG00000230190	1116
ENSG00000230192	709
ENSG00000230194	297
ENSG00000230197	699
ENSG00000230199	80
ENSG00000230202	474
ENSG00000230203	807
ENSG00000230205	426
ENSG00000230221	2473
ENSG00000230226	376
ENSG00000230229	381
ENSG00000230233	879
ENSG00000230234	467
ENSG00000230241	228
ENSG00000230245	352
ENSG00000230248	632
ENSG00000230258	1100
ENSG00000230260	548
ENSG00000230271	616
ENSG00000230276	352
ENSG00000230284	394
ENSG00000230285	255
ENSG00000230286	306
ENSG00000230287	222
ENSG00000230289	473
ENSG00000230291	435
ENSG00000230298	378
ENSG00000230303	7984
ENSG00000230305	365
ENSG00000230309	387
ENSG00000230322	430
ENSG00000230325	494
ENSG00000230328	1580
ENSG00000230331	350
ENSG00000230333	5660
ENSG00000230339	244
ENSG00000230343	265
ENSG00000230352	620
ENSG00000230355	136
ENSG00000230365	285
ENSG00000230379	614
ENSG00000230381	515
ENSG00000230385	600
ENSG00000230386	428
ENSG00000230387	5313
ENSG00000230392	2907
ENSG00000230393	2586
ENSG00000230404	390
ENSG00000230407	1505
ENSG00000230423	3416
ENSG00000230428	278
ENSG00000230432	311
ENSG00000230433	851
ENSG00000230435	563
ENSG00000230437	473
ENSG00000230440	271
ENSG00000230454	2625
ENSG00000230459	310
ENSG00000230470	423
ENSG00000230471	1730
ENSG00000230472	826
ENSG00000230477	489
ENSG00000230478	108
ENSG00000230479	893
ENSG00000230480	349
ENSG00000230483	404
ENSG00000230485	953
ENSG00000230490	7398
ENSG00000230492	4255
ENSG00000230495	553
ENSG00000230498	2086
ENSG00000230499	412
ENSG00000230502	168
ENSG00000230506	978
ENSG00000230515	469
ENSG00000230516	839
ENSG00000230520	874
ENSG00000230521	975
ENSG00000230526	525
ENSG00000230532	483
ENSG00000230534	1422
ENSG00000230536	765
ENSG00000230546	141
ENSG00000230551	8636
ENSG00000230552	6231
ENSG00000230556	166
ENSG00000230563	3007
ENSG00000230569	826
ENSG00000230570	1203
ENSG00000230571	391
ENSG00000230575	381
ENSG00000230597	352
ENSG00000230599	452
ENSG00000230600	339
ENSG00000230603	220
ENSG00000230607	964
ENSG00000230609	193
ENSG00000230612	1789
ENSG00000230615	10584
ENSG00000230617	123
ENSG00000230621	217
ENSG00000230623	5121
ENSG00000230626	1345
ENSG00000230627	448
ENSG00000230628	3564
ENSG00000230631	470
ENSG00000230637	663
ENSG00000230638	2242
ENSG00000230643	118
ENSG00000230647	1845
ENSG00000230648	209
ENSG00000230649	1478
ENSG00000230650	3130
ENSG00000230659	435
ENSG00000230668	382
ENSG00000230676	2054
ENSG00000230680	540
ENSG00000230684	266
ENSG00000230686	623
ENSG00000230687	775
ENSG00000230690	1648
ENSG00000230694	455
ENSG00000230696	610
ENSG00000230698	544
ENSG00000230699	3043
ENSG00000230704	677
ENSG00000230707	1234
ENSG00000230709	2201
ENSG00000230714	215
ENSG00000230715	403
ENSG00000230718	358
ENSG00000230721	555
ENSG00000230725	5807
ENSG00000230728	623
ENSG00000230729	631
ENSG00000230730	581
ENSG00000230732	1413
ENSG00000230733	3251
ENSG00000230735	437
ENSG00000230736	1558
ENSG00000230737	691
ENSG00000230739	679
ENSG00000230741	484
ENSG00000230746	2617
ENSG00000230747	740
ENSG00000230751	437
ENSG00000230759	418
ENSG00000230769	491
ENSG00000230773	8057
ENSG00000230781	1499
ENSG00000230782	2602
ENSG00000230785	787
ENSG00000230790	561
ENSG00000230794	349
ENSG00000230796	201
ENSG00000230801	247
ENSG00000230803	322
ENSG00000230805	3312
ENSG00000230807	371
ENSG00000230813	417
ENSG00000230815	424
ENSG00000230820	425
ENSG00000230821	1651
ENSG00000230826	788
ENSG00000230828	346
ENSG00000230829	416
ENSG00000230831	553
ENSG00000230834	338
ENSG00000230835	411
ENSG00000230840	142
ENSG00000230843	453
ENSG00000230846	465
ENSG00000230848	380
ENSG00000230851	339
ENSG00000230863	2159
ENSG00000230864	931
ENSG00000230867	454
ENSG00000230881	265
ENSG00000230882	3495
ENSG00000230894	5550
ENSG00000230896	598
ENSG00000230898	484
ENSG00000230908	1551
ENSG00000230912	410
ENSG00000230920	383
ENSG00000230922	1633
ENSG00000230926	705
ENSG00000230928	1168
ENSG00000230929	301
ENSG00000230932	579
ENSG00000230934	248
ENSG00000230936	2643
ENSG00000230941	398
ENSG00000230944	585
ENSG00000230947	364
ENSG00000230952	1061
ENSG00000230953	175
ENSG00000230955	481
ENSG00000230958	303
ENSG00000230960	3786
ENSG00000230964	96
ENSG00000230967	522
ENSG00000230968	797
ENSG00000230972	762
ENSG00000230973	616
ENSG00000230975	769
ENSG00000230977	595
ENSG00000230979	531
ENSG00000230987	3528
ENSG00000230990	3334
ENSG00000230991	1822
ENSG00000231010	1181
ENSG00000231011	400
ENSG00000231015	805
ENSG00000231020	424
ENSG00000231024	420
ENSG00000231029	455
ENSG00000231034	291
ENSG00000231039	680
ENSG00000231043	1741
ENSG00000231052	206
ENSG00000231054	553
ENSG00000231062	597
ENSG00000231069	945
ENSG00000231073	368
ENSG00000231078	377
ENSG00000231080	861
ENSG00000231081	542
ENSG00000231083	565
ENSG00000231092	784
ENSG00000231098	414
ENSG00000231100	666
ENSG00000231102	408
ENSG00000231104	2085
ENSG00000231110	582
ENSG00000231114	1890
ENSG00000231119	1809
ENSG00000231125	794
ENSG00000231128	2224
ENSG00000231132	446
ENSG00000231136	350
ENSG00000231138	806
ENSG00000231139	297
ENSG00000231140	1077
ENSG00000231143	265
ENSG00000231149	266
ENSG00000231153	148
ENSG00000231156	367
ENSG00000231173	256
ENSG00000231178	1497
ENSG00000231181	559
ENSG00000231183	1235
ENSG00000231188	471
ENSG00000231189	808
ENSG00000231193	551
